D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Five To Nine\00_20_32_Applejack_Happy Singing___My friends along..flac|Applejack|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Five To Nine\00_20_32_Applejack_Happy Singing___My friends along..txt
D:\DataAugmentation\VCTK-Corpus-0.92\wav48_silence_trimmed\p299\p299_357_mic1.flac|p299|Nobody ever gets to see them.
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Cheer You On\00_05_49_Flash Sentry_Happy Singing___Magnificent and strong!.flac|Flash Sentry|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Cheer You On\00_05_49_Flash Sentry_Happy Singing___Magnificent and strong!.txt
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Cheer You On\00_10_26_Flash Sentry_Happy Singing___I live to cheer you on..flac|Flash Sentry|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Cheer You On\00_10_26_Flash Sentry_Happy Singing___I live to cheer you on..txt
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\True Original\00_08_53_Pinkie_Happy Singing___Shake off the expectations!.flac|Pinkie|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\True Original\00_08_53_Pinkie_Happy Singing___Shake off the expectations!.txt
D:\DataAugmentation\VCTK-Corpus-0.92\wav48_silence_trimmed\p234\p234_295_mic1.flac|p234|He was good, but not that good.
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Get The Show On The Road\00_06_38_Applejack_Rap Singing___We're-.flac|Applejack|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Get The Show On The Road\00_06_38_Applejack_Rap Singing___We're-.txt
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\All Good\00_18_53_Rainbow_Happy Singing___I feel abso-absolutely amazing!.flac|Rainbow|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\All Good\00_18_53_Rainbow_Happy Singing___I feel abso-absolutely amazing!.txt
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Get The Show On The Road\00_29_28_Rainbow_Happy Singing___GOLD!.flac|Rainbow|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Get The Show On The Road\00_29_28_Rainbow_Happy Singing___GOLD!.txt
D:\MEGASyncDownloads\Master file 2\Songs\04_09_31_Sunset Shimmer_Sad Singing__Everything feels like it's just too much But you gotta let it in even if it's tough..flac|Sunset Shimmer|D:\MEGASyncDownloads\Master file 2\Songs\04_09_31_Sunset Shimmer_Sad Singing__Everything feels like it's just too much But you gotta let it in even if it's tough.txt
D:\DataAugmentation\VCTK-Corpus-0.92\wav48_silence_trimmed\p234\p234_058_mic1.flac|p234|For the meantime, though, the signs are good.
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Cheer You On\00_09_22_Flash Sentry_Happy Singing___Cheer you on!.flac|Flash Sentry|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Cheer You On\00_09_22_Flash Sentry_Happy Singing___Cheer you on!.txt
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Run And Break Free\00_00_14_Rainbow_Happy Singing___Holding back from day to day..flac|Rainbow|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Run And Break Free\00_00_14_Rainbow_Happy Singing___Holding back from day to day..txt
D:\MEGASyncDownloads\Master file 2\Songs\00_05_34_Pinkie_Happy Singing_Noisy_Now just take a little something sweet not sour, A bit of salt just a pinch..flac|Pinkie|D:\MEGASyncDownloads\Master file 2\Songs\00_05_34_Pinkie_Happy Singing_Noisy_Now just take a little something sweet not sour, A bit of salt just a pinch.txt
D:\DataAugmentation\VCTK-Corpus-0.92\wav48_silence_trimmed\p300\p300_375_mic1.flac|p300|We were very happy with our results, which were excellent.
D:\DataAugmentation\VCTK-Corpus-0.92\wav48_silence_trimmed\p299\p299_282_mic1.flac|p299|But when he left, the decision was forced upon us.
D:\DataAugmentation\VCTK-Corpus-0.92\wav48_silence_trimmed\p226\p226_049_mic1.flac|p226|But it might have done.
D:\DataAugmentation\VCTK-Corpus-0.92\wav48_silence_trimmed\p225\p225_331_mic1.flac|p225|Ms Anderson yesterday put a brave face on the departure.
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\I'm On A Yacht\00_34_36_Sunset Shimmer_Neutral_Noisy__Mmm, damn it..flac|Sunset Shimmer|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\I'm On A Yacht\00_34_36_Sunset Shimmer_Neutral_Noisy__Mmm, damn it..txt
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Cheer You On\00_10_22_Flash Sentry_Happy Singing___I live to cheer you on..flac|Flash Sentry|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Cheer You On\00_10_22_Flash Sentry_Happy Singing___I live to cheer you on..txt
D:\DataAugmentation\VCTK-Corpus-0.92\wav48_silence_trimmed\p234\p234_100_mic1.flac|p234|It should be a condition of employment.
D:\DataAugmentation\VCTK-Corpus-0.92\wav48_silence_trimmed\p234\p234_178_mic1.flac|p234|I was always in control.
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Get The Show On The Road\00_35_08_Rainbow_Rap Singing___When you only got one shot..flac|Rainbow|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Get The Show On The Road\00_35_08_Rainbow_Rap Singing___When you only got one shot..txt
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\All Good\00_09_17_Rainbow_Happy Singing___Turn up the bass..flac|Rainbow|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\All Good\00_09_17_Rainbow_Happy Singing___Turn up the bass..txt
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\All Good\00_35_10_Sunset Shimmer_Happy Singing___Watch me, I'm on fire, fire..flac|Sunset Shimmer|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\All Good\00_35_10_Sunset Shimmer_Happy Singing___Watch me, I'm on fire, fire..txt
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Let It Rain\00_21_58_Sunset Shimmer_Happy Singing___It's okay..flac|Sunset Shimmer|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Let It Rain\00_21_58_Sunset Shimmer_Happy Singing___It's okay..txt
D:\DataAugmentation\VCTK-Corpus-0.92\wav48_silence_trimmed\p299\p299_194_mic1.flac|p299|Is Saddam a threat?
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Let It Rain\00_09_56_Sunset Shimmer_Happy Singing___Let it rain!.flac|Sunset Shimmer|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Let It Rain\00_09_56_Sunset Shimmer_Happy Singing___Let it rain!.txt
D:\MEGASyncDownloads\Master file 2\Songs\04_09_11_Sunset Shimmer_Sad Singing__It's all right #yeah#..flac|Sunset Shimmer|D:\MEGASyncDownloads\Master file 2\Songs\04_09_11_Sunset Shimmer_Sad Singing__It's all right #yeah#.txt
D:\DataAugmentation\VCTK-Corpus-0.92\wav48_silence_trimmed\p226\p226_160_mic1.flac|p226|They should stop the bombing.
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Get The Show On The Road\00_47_30_Sunset Shimmer_Happy Singing___Light up our dreams!.flac|Sunset Shimmer|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Get The Show On The Road\00_47_30_Sunset Shimmer_Happy Singing___Light up our dreams!.txt
D:\DataAugmentation\VCTK-Corpus-0.92\wav48_silence_trimmed\p225\p225_221_mic1.flac|p225|It's all change at Kilmarnock.
D:\MEGASyncDownloads\Master file 2\Songs\03_26_00_Applejack_Happy Singing__Invite my friends, clean the barn..flac|Applejack|D:\MEGASyncDownloads\Master file 2\Songs\03_26_00_Applejack_Happy Singing__Invite my friends, clean the barn.txt
D:\DataAugmentation\VCTK-Corpus-0.92\wav48_silence_trimmed\p300\p300_159_mic1.flac|p300|They thought they had found a home.
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Broadcast Stems\Friendship Through The Ages\00_00_39_Pinkie_Happy Singing___Whoa-oh..flac|Pinkie|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Broadcast Stems\Friendship Through The Ages\00_00_39_Pinkie_Happy Singing___Whoa-oh..txt
D:\DataAugmentation\VCTK-Corpus-0.92\wav48_silence_trimmed\p299\p299_141_mic1.flac|p299|Sean Connery did not disappoint.
D:\DataAugmentation\VCTK-Corpus-0.92\wav48_silence_trimmed\p300\p300_086_mic1.flac|p300|I have made good progress.
D:\MEGASyncDownloads\Master file 2\Songs\03_15_26_Rainbow_Rap Singing__A little hard work, a little bit of sweat, and you'll see how far you get..flac|Rainbow|D:\MEGASyncDownloads\Master file 2\Songs\03_15_26_Rainbow_Rap Singing__A little hard work, a little bit of sweat, and you'll see how far you get.txt
D:\DataAugmentation\VCTK-Corpus-0.92\wav48_silence_trimmed\p234\p234_287_mic1.flac|p234|How independent is that?
D:\MEGASyncDownloads\Master file 2\Songs\03_16_07_Pinkie_Happy Singing__Put on a smile it's a coinky dink world..flac|Pinkie|D:\MEGASyncDownloads\Master file 2\Songs\03_16_07_Pinkie_Happy Singing__Put on a smile it's a coinky dink world.txt
D:\DataAugmentation\VCTK-Corpus-0.92\wav48_silence_trimmed\p225\p225_113_mic1.flac|p225|The big issue for us is the review.
D:\DataAugmentation\VCTK-Corpus-0.92\wav48_silence_trimmed\p234\p234_281_mic1.flac|p234|I had to be into it.
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Let It Rain\00_09_46_Sunset Shimmer_Happy Singing___Know it gets better, know it gets better..flac|Sunset Shimmer|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Let It Rain\00_09_46_Sunset Shimmer_Happy Singing___Know it gets better, know it gets better..txt
D:\DataAugmentation\VCTK-Corpus-0.92\wav48_silence_trimmed\p299\p299_332_mic1.flac|p299|The table was compiled by the Daily Telegraph.
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Run And Break Free\00_12_47_Rainbow_Happy Singing___All I need's inside of me..flac|Rainbow|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Run And Break Free\00_12_47_Rainbow_Happy Singing___All I need's inside of me..txt
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\I'm On A Yacht\00_13_30_Pinkie_Rap Singing_Noisy__We're fabulous, phenomenal!.flac|Pinkie|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\I'm On A Yacht\00_13_30_Pinkie_Rap Singing_Noisy__We're fabulous, phenomenal!.txt
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\I'm On A Yacht\00_33_49_Sunset Shimmer_Rap Singing_Noisy__The sun's beatin' down. AJ fell asleep when no one was around..flac|Sunset Shimmer|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\I'm On A Yacht\00_33_49_Sunset Shimmer_Rap Singing_Noisy__The sun's beatin' down. AJ fell asleep when no one was around..txt
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Cheer You On\00_01_30_Flash Sentry_Happy Singing___So into you!.flac|Flash Sentry|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Cheer You On\00_01_30_Flash Sentry_Happy Singing___So into you!.txt
D:\DataAugmentation\VCTK-Corpus-0.92\wav48_silence_trimmed\p299\p299_280_mic1.flac|p299|We need to be looking to the future.
D:\DataAugmentation\VCTK-Corpus-0.92\wav48_silence_trimmed\p226\p226_011_mic1.flac|p226|When a man looks for something beyond his reach, his friends say he is looking for the pot of gold at the end of the rainbow.
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Run And Break Free\00_28_15_Rainbow_Happy Singing___My spirit's a fighter..flac|Rainbow|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Run And Break Free\00_28_15_Rainbow_Happy Singing___My spirit's a fighter..txt
D:\DataAugmentation\VCTK-Corpus-0.92\wav48_silence_trimmed\p225\p225_320_mic1.flac|p225|We have a good healthy debate.
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Five To Nine\00_16_03_Applejack_Happy Singing___But you won't hear me complain!.flac|Applejack|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Five To Nine\00_16_03_Applejack_Happy Singing___But you won't hear me complain!.txt
D:\DataAugmentation\VCTK-Corpus-0.92\wav48_silence_trimmed\p225\p225_149_mic1.flac|p225|Shareholders will be asked to approve a new replacement scheme.
D:\DataAugmentation\VCTK-Corpus-0.92\wav48_silence_trimmed\p234\p234_081_mic1.flac|p234|It is not long term, but I need time to recover.
D:\MEGASyncDownloads\Master file 2\Songs\03_35_24_Rainbow_Happy Singing__Come on, We just got in the #groove#..flac|Rainbow|D:\MEGASyncDownloads\Master file 2\Songs\03_35_24_Rainbow_Happy Singing__Come on, We just got in the #groove#.txt
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Run And Break Free\00_15_00_Rainbow_Happy Singing___I find myself in the rhythm of my feet..flac|Rainbow|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Run And Break Free\00_15_00_Rainbow_Happy Singing___I find myself in the rhythm of my feet..txt
D:\DataAugmentation\VCTK-Corpus-0.92\wav48_silence_trimmed\p234\p234_257_mic1.flac|p234|The matter is under appeal.
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Get The Show On The Road\00_23_24_Pinkie_Happy Singing___Put our hands together..flac|Pinkie|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Get The Show On The Road\00_23_24_Pinkie_Happy Singing___Put our hands together..txt
D:\MEGASyncDownloads\Master file 2\Songs\04_17_52_Rarity_Happy Singing__Choose what you want to be and be it, Picture you to see and see it..flac|Rarity|D:\MEGASyncDownloads\Master file 2\Songs\04_17_52_Rarity_Happy Singing__Choose what you want to be and be it, Picture you to see and see it.txt
D:\MEGASyncDownloads\Master file 2\Songs\01_48_46_Applejack_Happy Singing__Hoes and rakes and some more garden supplies..flac|Applejack|D:\MEGASyncDownloads\Master file 2\Songs\01_48_46_Applejack_Happy Singing__Hoes and rakes and some more garden supplies.txt
D:\DataAugmentation\VCTK-Corpus-0.92\wav48_silence_trimmed\p299\p299_170_mic1.flac|p299|She is a very lucky lady.
D:\MEGASyncDownloads\Master file 2\Songs\03_59_37_Pinkie_Happy__The best gift is more precious than gold..flac|Pinkie|D:\MEGASyncDownloads\Master file 2\Songs\03_59_37_Pinkie_Happy__The best gift is more precious than gold.txt
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Get The Show On The Road\00_40_18_Rarity_Happy Singing___Turn on the lights!.flac|Rarity|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Get The Show On The Road\00_40_18_Rarity_Happy Singing___Turn on the lights!.txt
D:\MEGASyncDownloads\Master file 2\Songs\00_16_25_Pinkie_Happy Singing_Noisy_It's all I ever dreamed..flac|Pinkie|D:\MEGASyncDownloads\Master file 2\Songs\00_16_25_Pinkie_Happy Singing_Noisy_It's all I ever dreamed.txt
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\I'm On A Yacht\00_27_02_Rarity_Happy Singing_Noisy__Hands in the air, wind in our hair, we're..flac|Rarity|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\I'm On A Yacht\00_27_02_Rarity_Happy Singing_Noisy__Hands in the air, wind in our hair, we're..txt
D:\DataAugmentation\VCTK-Corpus-0.92\wav48_silence_trimmed\p226\p226_159_mic1.flac|p226|The weather affected the other two games in Fife.
D:\DataAugmentation\VCTK-Corpus-0.92\wav48_silence_trimmed\p299\p299_343_mic1.flac|p299|The criminal justice system does not do that.
D:\DataAugmentation\VCTK-Corpus-0.92\wav48_silence_trimmed\p226\p226_332_mic1.flac|p226|I am so upset.
D:\DataAugmentation\VCTK-Corpus-0.92\wav48_silence_trimmed\p234\p234_256_mic1.flac|p234|This is a sensible and common sense approach.
D:\DataAugmentation\VCTK-Corpus-0.92\wav48_silence_trimmed\p226\p226_114_mic1.flac|p226|It was really enjoyable on Saturday.
D:\DataAugmentation\VCTK-Corpus-0.92\wav48_silence_trimmed\p234\p234_345_mic1.flac|p234|However, the devil is in the detail.
D:\DataAugmentation\VCTK-Corpus-0.92\wav48_silence_trimmed\p300\p300_115_mic1.flac|p300|There is no point in pushing it.
D:\DataAugmentation\VCTK-Corpus-0.92\wav48_silence_trimmed\p299\p299_323_mic1.flac|p299|He's very young but he is growing up.
D:\MEGASyncDownloads\Master file 2\Songs\00_12_58_Pinkie_Tired Singing__It won't be the same without you So we hope that you say yes..flac|Pinkie|D:\MEGASyncDownloads\Master file 2\Songs\00_12_58_Pinkie_Tired Singing__It won't be the same without you So we hope that you say yes.txt
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Let It Rain\00_10_34_Sunset Shimmer_Happy Singing___Everything feels like it's just too much, but you gotta let it in even if it's tough..flac|Sunset Shimmer|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Let It Rain\00_10_34_Sunset Shimmer_Happy Singing___Everything feels like it's just too much, but you gotta let it in even if it's tough..txt
D:\DataAugmentation\VCTK-Corpus-0.92\wav48_silence_trimmed\p299\p299_112_mic1.flac|p299|Hopefully, it will come from someone on our side.
D:\DataAugmentation\VCTK-Corpus-0.92\wav48_silence_trimmed\p299\p299_303_mic1.flac|p299|No decision on that was taken.
D:\MEGASyncDownloads\Master file 2\Songs\03_26_23_Applejack_Happy Singing__A job well done by the break of dawn, Keepin' busy is keepin' good..flac|Applejack|D:\MEGASyncDownloads\Master file 2\Songs\03_26_23_Applejack_Happy Singing__A job well done by the break of dawn, Keepin' busy is keepin' good.txt
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Five To Nine\00_12_14_Applejack_Happy Singing___But you won't hear me complain, cause I got time to spare!.flac|Applejack|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Five To Nine\00_12_14_Applejack_Happy Singing___But you won't hear me complain, cause I got time to spare!.txt
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\I'm On A Yacht\00_34_52_Sunset Shimmer_Happy Singing_Noisy__Fire she'll bring!.flac|Sunset Shimmer|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\I'm On A Yacht\00_34_52_Sunset Shimmer_Happy Singing_Noisy__Fire she'll bring!.txt
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Let It Rain\00_17_10_Sunset Shimmer_Happy Singing___Let it rain..flac|Sunset Shimmer|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Let It Rain\00_17_10_Sunset Shimmer_Happy Singing___Let it rain..txt
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Run And Break Free\00_04_40_Rainbow_Happy Singing___From moment to moment, eh..flac|Rainbow|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Run And Break Free\00_04_40_Rainbow_Happy Singing___From moment to moment, eh..txt
